CardPaymentID,PaymentDate,Amount,SalesOrderID
12023,6/26/2013,19000,13423
12024,6/18/2014,19200,13424
12025,11/4/2011,19400,13425
12026,8/19/2013,19600,13426
12027,6/28/2012,19800,13427
12028,5/8/2014,18000,13428
12029,12/2/2013,18200,13429
12030,11/6/2014,18400,13430
12031,12/23/2014,18600,13431
12032,8/7/2013,18800,13432
12033,10/25/2013,19000,13433
12034,6/5/2014,19200,13434
12035,10/24/2014,19400,13435
12036,12/27/2012,19600,13436
12037,10/1/2014,19800,13437
12038,9/24/2013,18000,13438
12039,10/11/2013,18200,13439
12040,8/9/2014,18400,13440
12041,4/23/2014,18600,13441
12042,12/24/2013,18800,13442
12043,9/14/2012,19000,13443
12044,12/9/2014,19200,13444
12045,12/1/2014,19400,13445
12046,2/25/2013,19600,13446
12047,12/31/2012,19800,13447
12048,11/12/2014,18000,13448
12049,2/28/2012,18200,13449
12050,8/21/2014,18400,13450
12051,9/3/2014,18600,13451
12052,9/5/2014,18800,13452
12053,1/16/2013,19000,13453
12054,12/25/2013,19200,13454
12055,11/9/2013,19400,13455
12056,12/29/2012,19600,13456
12057,5/2/2011,19800,13457
12058,11/8/2014,18000,13458
12059,9/28/2011,18200,13459
12060,10/24/2012,18400,13460
12061,10/18/2012,18600,13461
12062,10/3/2011,18800,13462
12063,10/17/2014,19000,13463
12064,3/21/2011,19200,13464
12065,12/23/2013,19400,13465
12066,10/23/2014,19600,13466
12067,4/8/2013,19800,13467
12068,6/24/2014,18000,13468
12069,12/11/2012,18200,13469
12070,2/28/2014,18400,13470
12071,11/1/2014,18600,13471
12072,9/17/2013,18800,13472
12073,12/2/2014,19000,13473
12074,8/29/2013,19200,13474
12075,10/24/2012,19400,13475
12076,8/29/2013,19600,13476
12077,1/9/2013,19800,13477
12078,7/21/2011,18000,13478
12079,8/22/2013,18200,13479
12080,9/17/2011,18400,13480
12081,1/28/2014,18600,13481
12082,1/10/2012,18800,13482
12083,12/27/2013,19000,13483
12084,5/12/2014,19200,13484
12085,8/9/2014,19400,13485
12086,10/7/2011,19600,13486
12087,5/13/2013,19800,13487
12088,7/16/2014,18000,13488
12089,8/25/2014,18200,13489
12090,8/8/2013,18400,13490
12091,1/16/2013,18600,13491
12092,10/31/2013,18800,13492
12093,5/12/2014,19000,13493
12094,12/2/2011,19200,13494
12095,6/13/2013,19400,13495
12096,11/28/2013,19600,13496
12097,4/2/2012,19800,13497
12098,3/14/2014,18000,13498
12099,5/30/2014,18200,13499
12100,5/24/2013,18400,13500
12101,8/7/2014,18600,13501
12102,5/30/2011,18800,13502
12103,5/10/2012,19000,13503
12104,1/4/2013,19200,13504
12105,6/24/2013,19400,13505
12106,8/5/2014,19600,13506
12107,12/27/2012,19800,13507
12108,12/24/2014,18000,13508
12109,4/28/2014,18200,13509
12110,10/3/2013,18400,13510
12111,10/16/2014,18600,13511
12112,7/8/2014,18800,13512
12113,4/13/2012,19000,13513
12114,7/31/2014,19200,13514
12115,2/27/2012,19400,13515
12116,7/17/2012,19600,13516
12117,4/7/2014,19800,13517
12118,6/2/2011,18000,13518
12119,7/3/2014,18200,13519
12120,10/18/2012,18400,13520
12121,10/5/2013,18600,13521
12122,10/21/2014,18800,13522
12123,2/16/2011,19000,13523
12124,10/20/2014,19200,13524
12125,10/28/2014,19400,13525
12126,12/20/2012,19600,13526
12127,5/5/2011,19800,13527
12128,9/3/2014,18000,13528
12129,5/30/2014,18200,13529
12130,10/10/2014,18400,13530
12131,3/6/2014,18600,13531
12132,9/28/2014,18800,13532
12133,10/15/2014,19000,13533
12134,12/27/2014,19200,13534
12135,3/12/2013,19400,13535
12136,1/31/2014,19600,13536
12137,1/14/2013,19800,13537
12138,2/23/2012,18000,13538
12139,8/16/2014,18200,13539
12140,12/18/2012,18400,13540
12141,6/15/2012,18600,13541
12142,6/17/2013,18800,13542
12143,11/18/2014,19000,13543
12144,2/17/2014,19200,13544
12145,10/5/2012,19400,13545
12146,7/17/2013,19600,13546
12147,8/11/2011,19800,13547
12148,10/7/2014,18000,13548
12149,2/7/2013,18200,13549
12150,5/15/2013,18400,13550
12151,4/6/2014,18600,13551
12152,6/10/2014,18800,13552
12153,5/22/2014,19000,13553
12154,11/29/2013,19200,13554
12155,9/30/2011,19400,13555
12156,5/15/2013,19600,13556
12157,11/29/2013,19800,13557
12158,12/24/2014,18000,13558
12159,8/1/2014,18200,13559
12160,11/18/2013,18400,13560
12161,12/4/2012,18600,13561
12162,10/21/2014,18800,13562
12163,5/17/2013,19000,13563
12164,8/2/2014,19200,13564
12165,3/8/2014,19400,13565
12166,11/20/2012,19600,13566
12167,7/15/2014,19800,13567
12168,5/28/2013,18000,13568
12169,11/29/2013,18200,13569
12170,4/23/2014,18400,13570
12171,1/2/2014,18600,13571
12172,4/4/2013,18800,13572
12173,3/19/2014,19000,13573
12174,4/9/2014,19200,13574
12175,1/22/2014,19400,13575
12176,5/7/2014,19600,13576
12177,12/27/2011,19800,13577
12178,3/26/2012,18000,13578
12179,7/6/2013,18200,13579
12180,6/26/2013,18400,13580
12181,8/12/2013,18600,13581
12182,9/12/2012,18800,13582
12183,10/31/2014,19000,13583
12184,6/27/2013,19200,13584
12185,8/3/2012,19400,13585
12186,6/10/2013,19600,13586
12187,11/5/2014,19800,13587
12188,12/7/2012,18000,13588
12189,10/17/2012,18200,13589
12190,3/3/2011,18400,13590
12191,9/16/2013,18600,13591
12192,10/3/2012,18800,13592
12193,11/6/2013,19000,13593
12194,9/12/2014,19200,13594
12195,10/31/2013,19400,13595
12196,3/24/2013,19600,13596
12197,9/12/2013,19800,13597
12198,11/8/2011,18000,13598
12199,9/1/2014,18200,13599
12200,6/6/2011,18400,13600
12201,6/24/2011,18600,13601
12202,7/14/2014,18800,13602
12203,10/22/2014,19000,13603
12204,10/17/2013,19200,13604
12205,6/19/2014,19400,13605
12206,1/18/2012,19600,13606
12207,8/3/2014,19800,13607
12208,9/10/2012,18000,13608
12209,6/30/2014,18200,13609
12210,1/26/2011,18400,13610
12211,3/20/2012,18600,13611
12212,11/22/2011,18800,13612
12213,12/29/2014,19000,13613
12214,6/4/2012,19200,13614
12215,11/11/2011,19400,13615
12216,7/4/2013,19600,13616
12217,7/22/2013,19800,13617
12218,12/23/2011,18000,13618
12219,6/4/2012,18200,13619
12220,6/11/2014,18400,13620
12221,8/6/2013,18600,13621
12222,8/4/2014,18800,13622
12223,1/14/2011,19000,13623
12224,2/28/2013,19200,13624
12225,8/27/2013,19400,13625
12226,9/2/2011,19600,13626
12227,5/23/2011,19800,13627
12228,10/25/2012,18000,13628
12229,8/2/2013,18200,13629
12230,9/18/2012,18400,13630
12231,5/28/2014,18600,13631
12232,3/14/2013,18800,13632
12233,5/28/2014,19000,13633
12234,10/13/2011,19200,13634
12235,10/6/2014,19400,13635
12236,9/2/2013,19600,13636
12237,5/15/2013,19800,13637
12238,5/8/2012,18000,13638
12239,11/6/2014,18200,13639
12240,9/4/2014,18400,13640
12241,5/25/2011,18600,13641
12242,12/12/2013,18800,13642
12243,6/27/2011,19000,13643
12244,2/21/2011,19200,13644
12245,1/4/2014,19400,13645
12246,9/10/2013,19600,13646
12247,9/11/2012,19800,13647
12248,12/26/2014,18000,13648
12249,9/24/2013,18200,13649
12250,1/13/2012,18400,13650
12251,6/26/2014,18600,13651
12252,2/18/2013,18800,13652
12253,3/29/2013,19000,13653
12254,11/8/2013,19200,13654
12255,11/4/2014,19400,13655
12256,11/11/2013,19600,13656
12257,11/26/2014,19800,13657
12258,6/24/2013,18000,13658
12259,8/30/2012,18200,13659
12260,9/3/2013,18400,13660
12261,3/26/2012,18600,13661
12262,12/6/2013,18800,13662
12263,4/8/2014,19000,13663
12264,11/22/2011,19200,13664
12265,9/12/2013,19400,13665
12266,5/30/2013,19600,13666
12267,10/4/2013,19800,13667
12268,8/13/2011,18000,13668
12269,9/3/2014,18200,13669
12270,6/14/2014,18400,13670
12271,1/5/2014,18600,13671
12272,9/27/2013,18800,13672
12273,7/16/2014,19000,13673
12274,10/31/2011,19200,13674
12275,10/22/2011,19400,13675
12276,6/24/2013,19600,13676
12277,12/5/2014,19800,13677
12278,10/24/2012,18000,13678
12279,5/28/2014,18200,13679
12280,9/18/2014,18400,13680
12281,7/2/2014,18600,13681
12282,12/10/2014,18800,13682
12283,12/24/2013,19000,13683
12284,12/26/2012,19200,13684
12285,8/11/2014,19400,13685
12286,5/28/2013,19600,13686
12287,10/6/2011,19800,13687
12288,10/22/2014,18000,13688
12289,11/11/2013,18200,13689
12290,9/9/2011,18400,13690
12291,4/17/2014,18600,13691
12292,1/22/2011,18800,13692
12293,12/15/2014,19000,13693
12294,1/9/2014,19200,13694
12295,10/20/2011,19400,13695
12296,4/6/2012,19600,13696
12297,12/13/2014,19800,13697
12298,10/18/2011,18000,13698
12299,12/30/2014,18200,13699
12300,6/14/2014,18400,13700
12301,6/1/2011,18600,13701
12302,7/31/2012,18800,13702
12303,2/26/2011,19000,13703
12304,12/4/2013,19200,13704
12305,1/20/2014,19400,13705
12306,10/13/2011,19600,13706
12307,3/7/2014,19800,13707
12308,6/2/2014,18000,13708
12309,9/26/2013,18200,13709
12310,9/13/2012,18400,13710
12311,5/15/2014,18600,13711
12312,4/2/2011,18800,13712
12313,9/26/2011,19000,13713
12314,5/3/2014,19200,13714
12315,2/8/2013,19400,13715
12316,7/23/2011,19600,13716
12317,11/4/2014,19800,13717
12318,12/19/2014,18000,13718
12319,10/31/2013,18200,13719
12320,12/25/2014,18400,13720
12321,9/3/2014,18600,13721
12322,10/10/2014,18800,13722
12323,9/25/2012,19000,13723
12324,1/4/2013,19200,13724
12325,4/11/2012,19400,13725
12326,10/10/2014,19600,13726
12327,7/24/2013,19800,13727
12328,5/10/2012,18000,13728
12329,12/2/2013,18200,13729
12330,1/29/2014,18400,13730
12331,11/14/2014,18600,13731
12332,4/13/2012,18800,13732
12333,2/7/2014,19000,13733
12334,9/14/2011,19200,13734
12335,12/10/2013,19400,13735
12336,4/22/2011,19600,13736
12337,11/12/2012,19800,13737
12338,2/14/2013,18000,13738
12339,11/27/2012,18200,13739
12340,5/8/2014,18400,13740
12341,2/14/2013,18600,13741
12342,3/23/2012,18800,13742
12343,1/3/2014,19000,13743
12344,5/30/2014,19200,13744
12345,2/19/2013,19400,13745
12346,4/4/2013,19600,13746
12347,1/4/2013,19800,13747
12348,11/9/2013,18000,13748
12349,5/10/2013,18200,13749
12350,2/25/2011,18400,13750
12351,9/17/2014,18600,13751
12352,3/19/2014,18800,13752
12353,10/24/2012,19000,13753
12354,10/4/2011,19200,13754
12355,12/16/2013,19400,13755
12356,10/7/2014,19600,13756
12357,5/10/2014,19800,13757
12358,6/27/2013,18000,13758
12359,11/4/2013,18200,13759
12360,5/20/2014,18400,13760
12361,10/15/2013,18600,13761
12362,8/26/2014,18800,13762
12363,8/29/2013,19000,13763
12364,12/13/2011,19200,13764
12365,4/27/2012,19400,13765
12366,8/8/2014,19600,13766
12367,9/26/2014,19800,13767
12368,10/24/2012,18000,13768
12369,11/8/2012,18200,13769
12370,6/4/2014,18400,13770
12371,6/21/2011,18600,13771
12372,1/19/2013,18800,13772
12373,8/7/2014,19000,13773
12374,3/11/2011,19200,13774
12375,7/11/2013,19400,13775
12376,8/29/2011,19600,13776
12377,12/25/2012,19800,13777
12378,8/7/2012,18000,13778
12379,6/5/2013,18200,13779
12380,10/14/2011,18400,13780
12381,6/12/2014,18600,13781
12382,8/4/2014,18800,13782
12383,4/14/2011,19000,13783
12384,9/12/2013,19200,13784
12385,4/15/2011,19400,13785
12386,2/5/2013,19600,13786
12387,9/30/2011,19800,13787
12388,11/19/2013,18000,13788
12389,6/27/2013,18200,13789
12390,4/15/2013,18400,13790
12391,8/12/2014,18600,13791
12392,8/21/2014,18800,13792
12393,3/16/2012,19000,13793
12394,9/4/2013,19200,13794
12395,4/12/2014,19400,13795
12396,1/29/2014,19600,13796
12397,1/27/2014,19800,13797
12398,12/14/2011,18000,13798
12399,11/6/2013,18200,13799
12400,7/29/2014,18400,13800
12401,3/2/2011,18600,13801
12402,4/18/2014,18800,13802
12403,6/14/2014,19000,13803
12404,11/4/2012,19200,13804
12405,2/16/2013,19400,13805
12406,10/1/2012,19600,13806
12407,12/20/2011,19800,13807
12408,9/21/2012,18000,13808
12409,7/14/2012,18200,13809
12410,8/26/2014,18400,13810
12411,7/3/2013,18600,13811
12412,9/5/2014,18800,13812
12413,10/9/2012,19000,13813
12414,11/5/2014,19200,13814
12415,2/5/2014,19400,13815
12416,10/22/2013,19600,13816
12417,4/22/2011,19800,13817
12418,12/26/2014,18000,13818
12419,6/11/2014,18200,13819
12420,12/7/2011,18400,13820
12421,11/13/2014,18600,13821
12422,11/6/2014,18800,13822
12423,11/26/2014,19000,13823
12424,3/17/2011,19200,13824
12425,4/10/2013,19400,13825
12426,7/31/2014,19600,13826
12427,9/24/2012,19800,13827
12428,3/30/2013,18000,13828
12429,3/3/2012,18200,13829
12430,9/4/2014,18400,13830
12431,9/12/2012,18600,13831
12432,6/27/2013,18800,13832
12433,8/15/2014,19000,13833
12434,7/20/2011,19200,13834
12435,8/24/2013,19400,13835
12436,9/28/2012,19600,13836
12437,10/14/2013,19800,13837
12438,12/17/2013,18000,13838
12439,12/6/2013,18200,13839
12440,12/16/2013,18400,13840
12441,9/24/2012,18600,13841
12442,11/22/2013,18800,13842
12443,8/31/2013,19000,13843
12444,9/13/2014,19200,13844
12445,6/21/2011,19400,13845
12446,7/22/2013,19600,13846
12447,11/23/2012,19800,13847
12448,10/6/2014,18000,13848
12449,10/1/2012,18200,13849
12450,4/3/2013,18400,13850
12451,6/12/2014,18600,13851
12452,3/12/2014,18800,13852
12453,9/25/2014,19000,13853
12454,6/29/2014,19200,13854
12455,5/26/2014,19400,13855
12456,8/15/2014,19600,13856
12457,5/9/2014,19800,13857
12458,6/27/2014,18000,13858
12459,10/15/2013,18200,13859
12460,4/27/2013,18400,13860
12461,6/5/2013,18600,13861
12462,7/20/2012,18800,13862
12463,11/12/2014,19000,13863
12464,9/14/2011,19200,13864
12465,12/30/2011,19400,13865
12466,6/14/2013,19600,13866
12467,2/14/2013,19800,13867
12468,9/2/2014,18000,13868
12469,8/9/2014,18200,13869
12470,4/26/2013,18400,13870
12471,10/21/2014,18600,13871
12472,9/7/2011,18800,13872
12473,9/28/2012,19000,13873
12474,4/5/2011,19200,13874
12475,1/16/2014,19400,13875
12476,9/11/2014,19600,13876
12477,1/14/2013,19800,13877
12478,8/8/2014,18000,13878
12479,11/26/2012,18200,13879
12480,1/4/2012,18400,13880
12481,9/14/2011,18600,13881
12482,8/25/2014,18800,13882
12483,8/18/2014,19000,13883
12484,8/8/2014,19200,13884
12485,9/7/2013,19400,13885
12486,2/6/2014,19600,13886
12487,5/20/2014,19800,13887
12488,8/14/2014,18000,13888
12489,4/6/2012,18200,13889
12490,8/2/2012,18400,13890
12491,7/31/2012,18600,13891
12492,1/11/2013,18800,13892
12493,12/11/2013,19000,13893
12494,1/1/2014,19200,13894
12495,3/31/2011,19400,13895
12496,8/2/2013,19600,13896
12497,5/17/2013,19800,13897
12498,9/9/2013,18000,13898
12499,5/18/2012,18200,13899
12500,9/27/2011,18400,13900
12501,12/20/2013,18600,13901
12502,10/30/2013,18800,13902
12503,8/9/2011,19000,13903
12504,9/16/2013,19200,13904
12505,12/3/2014,19400,13905
12506,7/2/2012,19600,13906
12507,6/27/2014,19800,13907
12508,9/19/2013,18000,13908
12509,9/12/2014,18200,13909
12510,3/6/2013,18400,13910
12511,5/7/2014,18600,13911
12512,4/24/2014,18800,13912
12513,5/2/2012,19000,13913
12514,9/15/2011,19200,13914
12515,6/18/2014,19400,13915
12516,11/8/2013,19600,13916
12517,4/23/2014,19800,13917
12518,10/16/2014,18000,13918
12519,1/18/2012,18200,13919
12520,9/16/2014,18400,13920
12521,9/21/2013,18600,13921
12522,7/12/2011,18800,13922
12523,8/10/2011,19000,13923
12524,11/21/2012,19200,13924
12525,12/23/2014,19400,13925
12526,1/19/2013,19600,13926
12527,9/8/2012,19800,13927
12528,11/2/2011,18000,13928
12529,10/4/2012,18200,13929
12530,5/18/2011,18400,13930
12531,8/5/2014,18600,13931
12532,12/7/2013,18800,13932
12533,11/3/2014,19000,13933
12534,4/25/2014,19200,13934
12535,5/7/2012,19400,13935
12536,3/19/2012,19600,13936
12537,8/23/2013,19800,13937
12538,11/30/2012,18000,13938
12539,1/29/2014,18200,13939
12540,12/20/2011,18400,13940
12541,1/18/2014,18600,13941
12542,5/24/2012,18800,13942
12543,8/1/2013,19000,13943
12544,5/3/2011,19200,13944
12545,4/30/2012,19400,13945
12546,10/18/2011,19600,13946
12547,11/14/2014,19800,13947
12548,12/19/2012,18000,13948
12549,8/15/2011,18200,13949
12550,10/2/2013,18400,13950
12551,3/13/2014,18600,13951
12552,8/10/2011,18800,13952
12553,8/27/2013,19000,13953
12554,12/31/2012,19200,13954
12555,3/23/2014,19400,13955
12556,10/13/2014,19600,13956
12557,3/7/2013,19800,13957
12558,10/14/2014,18000,13958
12559,1/21/2011,18200,13959
12560,11/25/2014,18400,13960
12561,2/16/2011,18600,13961
12562,6/16/2012,18800,13962
12563,6/20/2011,19000,13963
12564,8/15/2014,19200,13964
12565,1/10/2011,19400,13965
12566,7/11/2014,19600,13966
12567,5/23/2012,19800,13967
12568,12/10/2012,18000,13968
12569,5/11/2013,18200,13969
12570,12/27/2012,18400,13970
12571,7/5/2013,18600,13971
12572,8/11/2014,18800,13972
12573,12/30/2014,19000,13973
12574,9/28/2012,19200,13974
12575,5/4/2011,19400,13975
12576,8/19/2014,19600,13976
12577,11/17/2013,19800,13977
12578,2/18/2013,18000,13978
12579,7/30/2012,18200,13979
12580,6/13/2013,18400,13980
12581,6/11/2013,18600,13981
12582,12/23/2011,18800,13982
12583,11/24/2014,19000,13983
12584,5/27/2014,19200,13984
12585,11/15/2012,19400,13985
12586,9/3/2012,19600,13986
12587,10/13/2011,19800,13987
12588,8/28/2013,18000,13988
12589,8/6/2014,18200,13989
12590,9/15/2012,18400,13990
12591,4/28/2014,18600,13991
12592,9/1/2014,18800,13992
12593,12/16/2013,19000,13993
12594,3/1/2013,19200,13994
12595,9/5/2014,19400,13995
12596,11/14/2012,19600,13996
12597,6/9/2014,19800,13997
12598,1/28/2012,18000,13998
12599,8/22/2011,18200,13999
12600,12/4/2012,18400,14000
12601,6/25/2012,18600,14001
12602,2/2/2011,18800,14002
12603,12/10/2014,19000,14003
12604,5/16/2014,19200,14004
12605,10/9/2014,19400,14005
12606,9/3/2014,19600,14006
12607,12/24/2011,19800,14007
12608,12/28/2012,18000,14008
12609,8/23/2012,18200,14009
12610,9/20/2011,18400,14010
12611,8/1/2013,18600,14011
12612,11/2/2012,18800,14012
12613,10/20/2011,19000,14013
12614,5/12/2014,19200,14014
12615,11/27/2014,19400,14015
12616,5/25/2011,19600,14016
12617,2/17/2011,19800,14017
12618,9/24/2012,18000,14018
12619,9/28/2012,18200,14019
12620,7/14/2014,18400,14020
12621,3/19/2013,18600,14021
12622,8/24/2012,18800,14022
12623,6/28/2011,19000,14023
12624,9/6/2013,19200,14024
12625,11/29/2013,19400,14025
12626,8/15/2014,19600,14026
12627,8/28/2013,19800,14027
12628,9/5/2014,18000,14028
12629,8/9/2013,18200,14029
12630,8/3/2013,18400,14030
12631,11/20/2014,18600,14031
12632,11/10/2011,18800,14032
12633,11/2/2012,19000,14033
12634,9/13/2013,19200,14034
12635,12/12/2013,19400,14035
12636,10/12/2012,19600,14036
12637,10/17/2012,19800,14037
12638,3/26/2014,18000,14038
12639,5/11/2013,18200,14039
12640,5/29/2013,18400,14040
12641,7/28/2012,18600,14041
12642,11/11/2013,18800,14042
12643,6/18/2012,19000,14043
12644,11/13/2013,19200,14044
12645,12/24/2011,19400,14045
12646,2/6/2014,19600,14046
12647,5/24/2012,19800,14047
12648,12/18/2013,18000,14048
12649,7/19/2013,18200,14049
12650,10/15/2013,18400,14050
12651,10/29/2013,18600,14051
12652,10/7/2013,18800,14052
12653,12/4/2012,19000,14053
12654,10/5/2014,19200,14054
12655,9/26/2012,19400,14055
12656,9/2/2014,19600,14056
12657,12/5/2014,19800,14057
12658,9/12/2013,18000,14058
12659,10/30/2012,18200,14059
12660,4/22/2011,18400,14060
12661,5/26/2012,18600,14061
12662,6/27/2014,18800,14062
12663,1/22/2014,19000,14063
12664,2/21/2014,19200,14064
12665,10/17/2011,19400,14065
12666,3/14/2014,19600,14066
12667,11/22/2013,19800,14067
12668,12/16/2014,18000,14068
12669,12/11/2012,18200,14069
12670,7/11/2012,18400,14070
12671,3/29/2012,18600,14071
12672,4/3/2012,18800,14072
12673,6/15/2012,19000,14073
12674,8/8/2014,19200,14074
12675,6/30/2014,19400,14075
12676,6/4/2013,19600,14076
12677,11/16/2011,19800,14077
12678,12/27/2012,18000,14078
12679,8/25/2011,18200,14079
12680,12/11/2013,18400,14080
12681,12/26/2011,18600,14081
12682,12/12/2013,18800,14082
12683,12/26/2011,19000,14083
12684,4/30/2011,19200,14084
12685,9/1/2014,19400,14085
12686,6/17/2013,19600,14086
12687,6/19/2012,19800,14087
12688,8/17/2012,18000,14088
12689,3/12/2014,18200,14089
12690,7/31/2013,18400,14090
12691,6/13/2012,18600,14091
12692,2/19/2013,18800,14092
12693,11/24/2014,19000,14093
12694,6/18/2014,19200,14094
12695,12/3/2012,19400,14095
12696,10/14/2011,19600,14096
12697,9/17/2014,19800,14097
12698,8/1/2011,18000,14098
12699,7/11/2013,18200,14099
12700,8/22/2014,18400,14100
