CardRefundID,RefundDate,Amount,ReturnOrderID
CR15361,4/13/2011,18596,20361
CR15362,6/30/2011,18796,20362
CR15363,8/12/2013,18996,20363
CR15364,9/29/2013,19196,20364
CR15365,6/25/2014,19396,20365
CR15366,9/27/2012,19596,20366
CR15367,4/8/2014,19796,20367
CR15368,6/10/2014,17996,20368
CR15369,10/11/2014,18196,20369
CR15370,12/19/2014,18396,20370
CR15371,12/15/2013,18596,20371
CR15372,8/9/2012,18796,20372
CR15373,5/10/2011,18996,20373
CR15374,9/15/2014,19196,20374
CR15375,8/10/2014,19396,20375
CR15376,11/10/2012,19596,20376
CR15377,12/30/2012,19796,20377
CR15378,12/16/2014,17996,20378
CR15379,11/27/2014,18196,20379
CR15380,11/12/2013,18396,20380
CR15381,12/24/2014,18596,20381
CR15382,9/11/2012,18796,20382
CR15383,1/21/2012,18996,20383
CR15384,9/22/2011,19196,20384
CR15385,10/16/2014,19396,20385
CR15386,7/6/2013,19596,20386
CR15387,11/30/2012,19796,20387
CR15388,8/3/2014,17996,20388
CR15389,6/1/2011,18196,20389
CR15390,11/2/2012,18396,20390
CR15391,7/11/2012,18596,20391
CR15392,7/28/2013,18796,20392
CR15393,9/14/2012,18996,20393
CR15394,10/23/2012,19196,20394
CR15395,10/27/2011,19396,20395
CR15396,4/2/2014,19596,20396
CR15397,5/12/2013,19796,20397
CR15398,10/19/2011,17996,20398
CR15399,12/19/2013,18196,20399
CR15400,6/18/2014,18396,20400
CR15401,5/15/2013,18596,20401
CR15402,4/5/2014,18796,20402
CR15403,8/28/2014,18996,20403
CR15404,1/4/2015,19196,20404
CR15405,12/13/2011,19396,20405
CR15406,2/12/2014,19596,20406
CR15407,6/15/2013,19796,20407
CR15408,6/15/2011,17996,20408
CR15409,12/10/2014,18196,20409
CR15410,6/6/2014,18396,20410
CR15411,8/28/2012,18596,20411
CR15412,2/23/2013,18796,20412
CR15413,1/3/2012,18996,20413
CR15414,6/7/2011,19196,20414
CR15415,11/7/2014,19396,20415
CR15416,11/10/2013,19596,20416
CR15417,8/22/2014,19796,20417
CR15418,9/13/2012,17996,20418
CR15419,6/19/2013,18196,20419
CR15420,6/18/2014,18396,20420
CR15421,8/17/2011,18596,20421
CR15422,1/30/2011,18796,20422
CR15423,9/5/2012,18996,20423
CR15424,8/14/2014,19196,20424
CR15425,11/28/2014,19396,20425
CR15426,12/3/2014,19596,20426
CR15427,6/17/2011,19796,20427
CR15428,12/31/2011,17996,20428
CR15429,7/2/2012,18196,20429
CR15430,1/30/2014,18396,20430
CR15431,11/15/2012,18596,20431
CR15432,2/2/2014,18796,20432
CR15433,9/11/2014,18996,20433
CR15434,11/23/2012,19196,20434
CR15435,4/7/2012,19396,20435
CR15436,10/24/2014,19596,20436
CR15437,12/11/2012,19796,20437
CR15438,8/19/2011,17996,20438
CR15439,10/12/2014,18196,20439
CR15440,11/1/2014,18396,20440
CR15441,1/10/2013,18596,20441
CR15442,5/11/2012,18796,20442
CR15443,7/27/2013,18996,20443
CR15444,10/8/2014,19196,20444
CR15445,7/3/2014,19396,20445
CR15446,7/19/2012,19596,20446
CR15447,11/20/2014,19796,20447
CR15448,7/24/2014,17996,20448
CR15449,4/15/2014,18196,20449
CR15450,9/14/2013,18396,20450
CR15451,11/13/2014,18596,20451
CR15452,7/30/2013,18796,20452
CR15453,3/16/2013,18996,20453
CR15454,6/19/2013,19196,20454
CR15455,6/15/2011,19396,20455
CR15456,12/27/2013,19596,20456
CR15457,11/30/2012,19796,20457
CR15458,1/11/2014,17996,20458
CR15459,12/28/2011,18196,20459
CR15460,9/12/2013,18396,20460
CR15461,4/16/2013,18596,20461
CR15462,1/8/2013,18796,20462
CR15463,7/17/2014,18996,20463
CR15464,9/8/2014,19196,20464
CR15465,10/29/2011,19396,20465
CR15466,8/6/2011,19596,20466
CR15467,5/27/2014,19796,20467
CR15468,11/3/2011,17996,20468
CR15469,10/8/2013,18196,20469
CR15470,5/20/2012,18396,20470
CR15471,6/26/2014,18596,20471
CR15472,9/22/2012,18796,20472
CR15473,12/25/2012,18996,20473
CR15474,12/7/2011,19196,20474
CR15475,5/16/2014,19396,20475
CR15476,5/1/2013,19596,20476
CR15477,12/6/2014,19796,20477
CR15478,1/8/2013,17996,20478
CR15479,2/15/2014,18196,20479
CR15480,11/13/2011,18396,20480
CR15481,1/5/2012,18596,20481
CR15482,11/11/2014,18796,20482
CR15483,12/16/2014,18996,20483
CR15484,1/30/2014,19196,20484
CR15485,10/20/2011,19396,20485
CR15486,12/8/2014,19596,20486
CR15487,6/16/2012,19796,20487
CR15488,4/24/2014,17996,20488
CR15489,3/13/2014,18196,20489
CR15490,4/30/2011,18396,20490
CR15491,12/17/2013,18596,20491
CR15492,12/5/2012,18796,20492
CR15493,4/5/2013,18996,20493
CR15494,8/17/2014,19196,20494
CR15495,12/20/2013,19396,20495
CR15496,12/9/2014,19596,20496
CR15497,9/3/2014,19796,20497
CR15498,11/8/2011,17996,20498
CR15499,10/9/2014,18196,20499
CR15500,9/23/2014,18396,20500
CR15501,12/17/2014,18596,20501
CR15502,10/4/2013,18796,20502
CR15503,8/31/2011,18996,20503
CR15504,7/11/2013,19196,20504
CR15505,1/16/2014,19396,20505
CR15506,10/12/2011,19596,20506
CR15507,6/28/2012,19796,20507
CR15508,6/3/2012,17996,20508
CR15509,12/16/2011,18196,20509
CR15510,12/21/2012,18396,20510
CR15511,8/13/2011,18596,20511
CR15512,9/7/2013,18796,20512
CR15513,6/26/2011,18996,20513
CR15514,11/29/2012,19196,20514
CR15515,1/15/2013,19396,20515
CR15516,5/15/2014,19596,20516
CR15517,11/16/2012,19796,20517
CR15518,12/18/2014,17996,20518
CR15519,8/24/2011,18196,20519
CR15520,9/2/2013,18396,20520
CR15521,7/11/2013,18596,20521
CR15522,1/30/2013,18796,20522
CR15523,10/31/2012,18996,20523
CR15524,1/1/2014,19196,20524
CR15525,11/6/2014,19396,20525
CR15526,5/13/2014,19596,20526
CR15527,5/3/2012,19796,20527
CR15528,4/22/2014,17996,20528
CR15529,8/9/2013,18196,20529
CR15530,8/10/2013,18396,20530
CR15531,6/25/2013,18596,20531
CR15532,6/11/2013,18796,20532
CR15533,7/25/2014,18996,20533
CR15534,11/7/2013,19196,20534
CR15535,4/24/2013,19396,20535
CR15536,10/30/2014,19596,20536
CR15537,8/20/2013,19796,20537
CR15538,12/25/2013,17996,20538
CR15539,6/15/2013,18196,20539
CR15540,3/16/2012,18396,20540
CR15541,6/6/2013,18596,20541
CR15542,5/28/2012,18796,20542
CR15543,1/8/2012,18996,20543
CR15544,11/22/2013,19196,20544
CR15545,3/5/2011,19396,20545
CR15546,6/25/2011,19596,20546
CR15547,9/16/2014,19796,20547
CR15548,4/25/2014,17996,20548
CR15549,4/23/2013,18196,20549
CR15550,4/15/2014,18396,20550
CR15551,9/28/2013,18596,20551
CR15552,10/27/2011,18796,20552
CR15553,10/10/2014,18996,20553
CR15554,12/18/2014,19196,20554
CR15555,2/6/2011,19396,20555
CR15556,1/1/2013,19596,20556
CR15557,1/18/2012,19796,20557
CR15558,12/31/2014,17996,20558
CR15559,3/12/2014,18196,20559
CR15560,9/3/2013,18396,20560
CR15561,9/9/2012,18596,20561
CR15562,8/16/2014,18796,20562
CR15563,11/16/2013,18996,20563
CR15564,5/26/2012,19196,20564
CR15565,7/8/2012,19396,20565
CR15566,2/21/2013,19596,20566
CR15567,3/28/2014,19796,20567
CR15568,11/26/2013,17996,20568
CR15569,9/29/2012,18196,20569
CR15570,6/25/2011,18396,20570
CR15571,8/7/2013,18596,20571
CR15572,4/2/2013,18796,20572
CR15573,11/19/2014,18996,20573
CR15574,7/20/2011,19196,20574
CR15575,11/27/2012,19396,20575
CR15576,1/12/2012,19596,20576
CR15577,2/4/2014,19796,20577
CR15578,11/17/2012,17996,20578
CR15579,10/27/2011,18196,20579
CR15580,3/1/2011,18396,20580
CR15581,2/8/2014,18596,20581
CR15582,2/14/2013,18796,20582
CR15583,3/15/2014,18996,20583
CR15584,9/11/2013,19196,20584
CR15585,10/20/2013,19396,20585
CR15586,6/19/2013,19596,20586
CR15587,4/19/2014,19796,20587
CR15588,12/22/2011,17996,20588
CR15589,4/17/2014,18196,20589
CR15590,5/11/2013,18396,20590
CR15591,12/28/2012,18596,20591
CR15592,3/14/2013,18796,20592
CR15593,11/8/2013,18996,20593
CR15594,1/7/2015,19196,20594
CR15595,7/2/2014,19396,20595
CR15596,7/5/2014,19596,20596
CR15597,3/8/2011,19796,20597
CR15598,8/30/2014,17996,20598
CR15599,7/22/2014,18196,20599
CR15600,1/20/2011,18396,20600
CR15601,5/27/2014,18596,20601
CR15602,12/2/2013,18796,20602
CR15603,2/3/2014,18996,20603
CR15604,3/13/2013,19196,20604
CR15605,4/28/2012,19396,20605
CR15606,7/7/2012,19596,20606
CR15607,8/12/2011,19796,20607
CR15608,9/26/2012,17996,20608
CR15609,4/26/2013,18196,20609
CR15610,3/23/2013,18396,20610
CR15611,2/2/2011,18596,20611
CR15612,8/13/2014,18796,20612
CR15613,5/20/2012,18996,20613
CR15614,8/25/2013,19196,20614
CR15615,12/13/2014,19396,20615
CR15616,8/29/2014,19596,20616
CR15617,9/13/2011,19796,20617
CR15618,7/7/2012,17996,20618
CR15619,1/25/2013,18196,20619
CR15620,2/5/2012,18396,20620
CR15621,10/18/2012,18596,20621
CR15622,10/15/2014,18796,20622
CR15623,7/29/2011,18996,20623
CR15624,5/8/2014,19196,20624
CR15625,2/8/2013,19396,20625
CR15626,9/4/2014,19596,20626
CR15627,8/23/2013,19796,20627
CR15628,8/16/2013,17996,20628
CR15629,11/13/2014,18196,20629
CR15630,8/8/2013,18396,20630
CR15631,12/23/2014,18596,20631
CR15632,10/12/2013,18796,20632
CR15633,12/14/2014,18996,20633
CR15634,7/15/2011,19196,20634
CR15635,11/6/2012,19396,20635
CR15636,5/20/2011,19596,20636
CR15637,12/11/2012,19796,20637
CR15638,10/13/2013,17996,20638
CR15639,10/7/2012,18196,20639
CR15640,7/11/2013,18396,20640
CR15641,9/11/2014,18596,20641
CR15642,12/12/2014,18796,20642
CR15643,6/11/2013,18996,20643
CR15644,10/27/2014,19196,20644
CR15645,12/20/2013,19396,20645
CR15646,5/2/2013,19596,20646
CR15647,9/14/2011,19796,20647
CR15648,10/14/2014,17996,20648
CR15649,8/17/2013,18196,20649
CR15650,2/20/2011,18396,20650
CR15651,5/22/2012,18596,20651
CR15652,1/25/2013,18796,20652
CR15653,6/30/2011,18996,20653
CR15654,5/23/2014,19196,20654
CR15655,7/13/2011,19396,20655
CR15656,12/25/2012,19596,20656
CR15657,9/6/2013,19796,20657
CR15658,8/20/2013,17996,20658
CR15659,2/24/2013,18196,20659
CR15660,12/3/2013,18396,20660
CR15661,8/31/2011,18596,20661
CR15662,12/6/2014,18796,20662
CR15663,8/31/2013,18996,20663
CR15664,3/8/2014,19196,20664
CR15665,7/2/2013,19396,20665
CR15666,2/20/2013,19596,20666
CR15667,12/29/2014,19796,20667
CR15668,1/16/2013,17996,20668
CR15669,7/31/2013,18196,20669
CR15670,9/3/2013,18396,20670
CR15671,11/10/2013,18596,20671
CR15672,2/18/2014,18796,20672
CR15673,8/28/2013,18996,20673
CR15674,4/28/2013,19196,20674
CR15675,12/21/2011,19396,20675
CR15676,6/8/2014,19596,20676
CR15677,5/14/2014,19796,20677
CR15678,9/14/2012,17996,20678
CR15679,4/10/2011,18196,20679
CR15680,9/7/2013,18396,20680
CR15681,6/16/2012,18596,20681
CR15682,8/7/2012,18796,20682
CR15683,6/27/2014,18996,20683
CR15684,4/13/2013,19196,20684
CR15685,6/18/2013,19396,20685
CR15686,11/7/2013,19596,20686
CR15687,10/15/2013,19796,20687
CR15688,9/12/2012,17996,20688
CR15689,10/25/2014,18196,20689
CR15690,12/8/2013,18396,20690
CR15691,9/25/2011,18596,20691
CR15692,10/15/2013,18796,20692
CR15693,9/11/2014,18996,20693
CR15694,11/26/2013,19196,20694
CR15695,5/15/2014,19396,20695
CR15696,4/23/2011,19596,20696
CR15697,6/6/2012,19796,20697
CR15698,7/14/2013,17996,20698
CR15699,8/18/2012,18196,20699
CR15700,12/6/2011,18396,20700
CR15701,6/20/2013,18596,20701
CR15702,8/22/2014,18796,20702
CR15703,12/4/2014,18996,20703
CR15704,1/4/2014,19196,20704
CR15705,3/21/2013,19396,20705
CR15706,9/16/2014,19596,20706
CR15707,10/15/2014,19796,20707
CR15708,1/14/2014,17996,20708
CR15709,1/13/2012,18196,20709
CR15710,8/31/2011,18396,20710
CR15711,1/3/2015,18596,20711
CR15712,10/25/2012,18796,20712
CR15713,2/11/2014,18996,20713
CR15714,7/8/2014,19196,20714
CR15715,12/14/2014,19396,20715
CR15716,12/1/2014,19596,20716
CR15717,4/27/2011,19796,20717
CR15718,12/2/2011,17996,20718
CR15719,10/1/2013,18196,20719
CR15720,11/17/2013,18396,20720
CR15721,11/20/2013,18596,20721
CR15722,10/23/2014,18796,20722
CR15723,2/18/2014,18996,20723
CR15724,1/29/2011,19196,20724
CR15725,6/4/2013,19396,20725
CR15726,11/6/2012,19596,20726
CR15727,12/2/2011,19796,20727
CR15728,7/16/2014,17996,20728
CR15729,10/27/2013,18196,20729
CR15730,12/24/2014,18396,20730
CR15731,3/17/2012,18596,20731
CR15732,12/24/2014,18796,20732
CR15733,5/24/2013,18996,20733
CR15734,7/1/2012,19196,20734
CR15735,9/19/2014,19396,20735
CR15736,12/18/2013,19596,20736
CR15737,1/14/2014,19796,20737
CR15738,1/3/2012,17996,20738
CR15739,5/14/2011,18196,20739
CR15740,3/20/2014,18396,20740
CR15741,9/12/2012,18596,20741
CR15742,9/5/2012,18796,20742
CR15743,8/16/2011,18996,20743
CR15744,4/13/2013,19196,20744
CR15745,7/30/2014,19396,20745
CR15746,9/20/2014,19596,20746
CR15747,7/17/2014,19796,20747
CR15748,11/18/2011,17996,20748
CR15749,12/31/2013,18196,20749
CR15750,10/31/2012,18396,20750
CR15751,1/10/2012,18596,20751
CR15752,1/4/2012,18796,20752
CR15753,9/15/2011,18996,20753
CR15754,6/29/2012,19196,20754
CR15755,2/29/2012,19396,20755
CR15756,8/22/2013,19596,20756
CR15757,8/21/2012,19796,20757
CR15758,4/6/2012,17996,20758
CR15759,8/29/2012,18196,20759
CR15760,9/2/2012,18396,20760
CR15761,4/6/2012,18596,20761
CR15762,9/11/2014,18796,20762
CR15763,12/6/2014,18996,20763
CR15764,6/27/2012,19196,20764
CR15765,10/1/2011,19396,20765
CR15766,9/14/2011,19596,20766
CR15767,12/20/2013,19796,20767
CR15768,9/4/2014,17996,20768
CR15769,8/18/2012,18196,20769
CR15770,1/26/2011,18396,20770
CR15771,12/20/2013,18596,20771
CR15772,1/7/2015,18796,20772
CR15773,8/11/2011,18996,20773
CR15774,3/15/2014,19196,20774
CR15775,8/1/2013,19396,20775
CR15776,4/23/2013,19596,20776
CR15777,10/25/2012,19796,20777
CR15778,9/27/2013,17996,20778
CR15779,7/5/2011,18196,20779
CR15780,1/4/2015,18396,20780
CR15781,6/6/2013,18596,20781
CR15782,5/28/2013,18796,20782
CR15783,9/18/2014,18996,20783
CR15784,10/28/2012,19196,20784
CR15785,6/27/2012,19396,20785
CR15786,12/15/2012,19596,20786
CR15787,4/19/2011,19796,20787
CR15788,1/31/2014,17996,20788
CR15789,8/15/2013,18196,20789
CR15790,12/14/2012,18396,20790
CR15791,12/31/2011,18596,20791
CR15792,1/11/2013,18796,20792
CR15793,11/15/2012,18996,20793
CR15794,3/25/2011,19196,20794
CR15795,11/5/2014,19396,20795
CR15796,9/15/2012,19596,20796
CR15797,12/25/2011,19796,20797
CR15798,3/25/2014,17996,20798
CR15799,5/6/2014,18196,20799
CR15800,3/26/2014,18396,20800
CR15801,9/21/2013,18596,20801
CR15802,8/22/2014,18796,20802
CR15803,3/18/2014,18996,20803
CR15804,7/24/2014,19196,20804
CR15805,9/22/2011,19396,20805
CR15806,11/8/2013,19596,20806
CR15807,12/6/2013,19796,20807
CR15808,11/21/2013,17996,20808
CR15809,1/3/2015,18196,20809
CR15810,5/14/2011,18396,20810
CR15811,8/2/2014,18596,20811
CR15812,8/29/2013,18796,20812
CR15813,8/9/2012,18996,20813
CR15814,7/7/2011,19196,20814
CR15815,6/8/2011,19396,20815
CR15816,1/31/2012,19596,20816
CR15817,10/2/2014,19796,20817
CR15818,12/16/2011,17996,20818
CR15819,8/27/2013,18196,20819
CR15820,12/22/2011,18396,20820
CR15821,6/8/2012,18596,20821
CR15822,9/25/2013,18796,20822
CR15823,10/2/2013,18996,20823
CR15824,9/27/2012,19196,20824
CR15825,6/18/2014,19396,20825
CR15826,6/29/2012,19596,20826
CR15827,1/8/2014,19796,20827
CR15828,7/2/2011,17996,20828
CR15829,6/21/2014,18196,20829
CR15830,10/28/2012,18396,20830
CR15831,4/17/2014,18596,20831
CR15832,10/11/2012,18796,20832
CR15833,1/4/2012,18996,20833
CR15834,3/12/2014,19196,20834
CR15835,7/10/2012,19396,20835
CR15836,12/4/2013,19596,20836
CR15837,11/22/2014,19796,20837
CR15838,9/18/2012,17996,20838
CR15839,1/27/2012,18196,20839
CR15840,10/2/2014,18396,20840
CR15841,9/17/2014,18596,20841
CR15842,6/13/2013,18796,20842
CR15843,12/20/2014,18996,20843
CR15844,9/10/2012,19196,20844
CR15845,2/7/2013,19396,20845
CR15846,9/10/2014,19596,20846
CR15847,10/17/2013,19796,20847
CR15848,10/2/2013,17996,20848
CR15849,12/15/2013,18196,20849
CR15850,9/24/2014,18396,20850
CR15851,9/14/2011,18596,20851
CR15852,7/23/2013,18796,20852
CR15853,2/14/2014,18996,20853
CR15854,8/27/2011,19196,20854
CR15855,9/21/2013,19396,20855
CR15856,1/30/2014,19596,20856
CR15857,9/21/2013,19796,20857
CR15858,11/1/2014,17996,20858
CR15859,2/4/2012,18196,20859
CR15860,7/27/2014,18396,20860
CR15861,6/28/2012,18596,20861
CR15862,8/16/2014,18796,20862
CR15863,5/24/2013,18996,20863
CR15864,12/6/2014,19196,20864
CR15865,1/8/2013,19396,20865
CR15866,4/25/2014,19596,20866
CR15867,3/9/2011,19796,20867
CR15868,12/16/2014,17996,20868
CR15869,10/23/2011,18196,20869
CR15870,12/22/2011,18396,20870
CR15871,9/16/2011,18596,20871
CR15872,6/23/2011,18796,20872
CR15873,9/11/2014,18996,20873
CR15874,5/17/2012,19196,20874
CR15875,1/5/2013,19396,20875
CR15876,5/1/2013,19596,20876
CR15877,11/26/2014,19796,20877
CR15878,12/24/2011,17996,20878
CR15879,12/26/2014,18196,20879
CR15880,9/22/2013,18396,20880
CR15881,1/28/2014,18596,20881
CR15882,8/4/2012,18796,20882
CR15883,11/24/2014,18996,20883
CR15884,7/19/2012,19196,20884
CR15885,12/26/2013,19396,20885
CR15886,6/4/2014,19596,20886
CR15887,12/17/2014,19796,20887
CR15888,12/14/2013,17996,20888
CR15889,10/20/2012,18196,20889
CR15890,8/17/2012,18396,20890
CR15891,6/20/2014,18596,20891
CR15892,8/12/2014,18796,20892
CR15893,9/6/2014,18996,20893
CR15894,12/7/2011,19196,20894
CR15895,10/22/2013,19396,20895
CR15896,6/28/2012,19596,20896
CR15897,7/5/2012,19796,20897
CR15898,9/5/2014,17996,20898
CR15899,6/17/2013,18196,20899
CR15900,6/30/2012,18396,20900
CR15901,7/24/2013,18596,20901
CR15902,8/23/2012,18796,20902
CR15903,1/4/2012,18996,20903
CR15904,8/3/2013,19196,20904
CR15905,2/21/2012,19396,20905
CR15906,5/19/2012,19596,20906
CR15907,12/28/2012,19796,20907
CR15908,12/3/2011,17996,20908
CR15909,8/16/2014,18196,20909
CR15910,8/28/2011,18396,20910
CR15911,6/22/2013,18596,20911
CR15912,5/27/2014,18796,20912
CR15913,10/4/2011,18996,20913
CR15914,2/9/2013,19196,20914
CR15915,8/17/2011,19396,20915
CR15916,1/19/2012,19596,20916
CR15917,3/31/2013,19796,20917
CR15918,1/4/2012,17996,20918
CR15919,9/24/2014,18196,20919
CR15920,11/26/2011,18396,20920
CR15921,12/9/2014,18596,20921
CR15922,5/30/2014,18796,20922
CR15923,12/1/2013,18996,20923
CR15924,9/28/2013,19196,20924
CR15925,8/27/2013,19396,20925
CR15926,4/7/2014,19596,20926
CR15927,10/29/2014,19796,20927
CR15928,4/26/2011,17996,20928
CR15929,8/28/2013,18196,20929
CR15930,12/30/2014,18396,20930
CR15931,10/25/2011,18596,20931
CR15932,7/7/2013,18796,20932
CR15933,5/10/2013,18996,20933
CR15934,7/22/2014,19196,20934
CR15935,5/19/2011,19396,20935
CR15936,9/5/2012,19596,20936
CR15937,12/22/2011,19796,20937
CR15938,5/4/2012,17996,20938
CR15939,3/11/2011,18196,20939
CR15940,6/3/2012,18396,20940
CR15941,11/6/2014,18596,20941
CR15942,9/5/2013,18796,20942
CR15943,5/4/2014,18996,20943
CR15944,10/29/2014,19196,20944
CR15945,9/24/2013,19396,20945
CR15946,1/11/2014,19596,20946
CR15947,9/26/2012,19796,20947
CR15948,9/14/2013,17996,20948
CR15949,1/3/2014,18196,20949
CR15950,6/13/2013,18396,20950
CR15951,3/19/2014,18596,20951
CR15952,6/10/2014,18796,20952
CR15953,2/16/2013,18996,20953
CR15954,12/30/2014,19196,20954
CR15955,1/6/2015,19396,20955
CR15956,10/9/2013,19596,20956
CR15957,12/14/2013,19796,20957
CR15958,6/28/2012,17996,20958
CR15959,2/28/2012,18196,20959
CR15960,8/1/2014,18396,20960
CR15961,11/13/2014,18596,20961
CR15962,8/31/2012,18796,20962
CR15963,8/27/2013,18996,20963
CR15964,9/8/2011,19196,20964
CR15965,9/10/2013,19396,20965
CR15966,5/27/2011,19596,20966
CR15967,8/6/2014,19796,20967
CR15968,11/27/2013,17996,20968
CR15969,12/11/2012,18196,20969
CR15970,12/11/2014,18396,20970
CR15971,10/8/2014,18596,20971
CR15972,6/15/2012,18796,20972
CR15973,8/10/2011,18996,20973
CR15974,12/6/2013,19196,20974
CR15975,2/22/2014,19396,20975
CR15976,12/18/2011,19596,20976
CR15977,9/28/2013,19796,20977
CR15978,7/20/2012,17996,20978
CR15979,6/9/2011,18196,20979
CR15980,6/27/2012,18396,20980
CR15981,6/20/2014,18596,20981
CR15982,12/28/2014,18796,20982
CR15983,3/23/2012,18996,20983
CR15984,11/3/2012,19196,20984
CR15985,9/20/2014,19396,20985
CR15986,2/15/2013,19596,20986
CR15987,1/20/2012,19796,20987
CR15988,8/19/2013,17996,20988
CR15989,12/8/2013,18196,20989
CR15990,9/22/2013,18396,20990
CR15991,5/31/2014,18596,20991
CR15992,12/15/2012,18796,20992
CR15993,11/2/2014,18996,20993
CR15994,11/30/2014,19196,20994
CR15995,9/2/2011,19396,20995
CR15996,8/31/2012,19596,20996
CR15997,7/12/2014,19796,20997
CR15998,3/15/2012,17996,20998
CR15999,3/12/2014,18196,20999
CR16000,12/7/2012,18396,21000
CR16001,12/24/2014,18596,21001
CR16002,11/20/2014,18796,21002
CR16003,3/7/2014,18996,21003
CR16004,6/6/2013,19196,21004
CR16005,4/17/2013,19396,21005
CR16006,11/27/2011,19596,21006
CR16007,8/16/2012,19796,21007
CR16008,6/8/2012,17996,21008
CR16009,11/28/2014,18196,21009
CR16010,8/1/2012,18396,21010
CR16011,11/24/2013,18596,21011
CR16012,10/8/2014,18796,21012
CR16013,9/13/2013,18996,21013
CR16014,10/19/2014,19196,21014
CR16015,11/11/2012,19396,21015
CR16016,10/23/2014,19596,21016
CR16017,9/4/2013,19796,21017
CR16018,3/28/2014,17996,21018
CR16019,10/30/2014,18196,21019
CR16020,3/24/2012,18396,21020
CR16021,12/9/2014,18596,21021
CR16022,5/1/2014,18796,21022
CR16023,1/3/2012,18996,21023
CR16024,9/4/2014,19196,21024
CR16025,10/27/2013,19396,21025
CR16026,4/17/2013,19596,21026
CR16027,4/27/2014,19796,21027
CR16028,12/11/2012,17996,21028
CR16029,10/7/2014,18196,21029
CR16030,10/28/2014,18396,21030
CR16031,9/26/2013,18596,21031
CR16032,3/29/2012,18796,21032
CR16033,12/6/2013,18996,21033
CR16034,12/7/2011,19196,21034
CR16035,8/14/2014,19396,21035
